source_relative_path,source_group,candidate_id,center_x,center_y,area,bbox_x,bbox_y,bbox_width,bbox_height,max_radius,mean_gray,touches_border,strength,marker_score,marker_scale_radius,marker_mask_radius,marker_source
images/20260116_155330_685.bmp,images,8,615,754,42608,463,639,300,304,75.772,73.405,no,strong,0.578049,31.000,59.360,frst
images/20260116_155330_685.bmp,images,9,1131,1336,33499,1045,1184,221,352,58.541,66.378,no,strong,0.547650,31.000,56.732,frst
images/20260116_155330_685.bmp,images,10,453,1373,32302,242,1272,332,242,64.788,65.847,no,strong,0.547041,31.000,44.347,frst
images/20260116_155330_685.bmp,images,11,1298,54,19974,1215,0,164,170,69.969,60.380,yes,strong,0.531687,41.000,60.588,frst
images/20260116_155330_685.bmp,images,12,1218,223,39817,1057,99,299,325,63.969,54.619,no,strong,0.518592,31.000,45.772,frst
images/20260116_155330_685.bmp,images,13,439,890,15,439,876,15,15,18.181,34.133,no,strong,0.514577,61.000,18.181,frst
images/20260116_155330_685.bmp,images,14,694,1066,38935,580,936,270,310,70.104,64.132,no,strong,0.506368,31.000,70.104,frst
images/20260116_155330_685.bmp,images,15,420,816,18407,363,762,158,199,43.141,44.047,no,strong,0.490857,51.000,37.347,frst
images/20260116_155330_685.bmp,images,16,1573,1840,47378,1459,1680,290,368,80.381,47.584,yes,strong,0.466423,41.000,75.901,frst
images/20260116_155330_685.bmp,images,17,1332,872,46,1287,872,46,46,62.719,62.957,no,strong,0.445397,61.000,62.719,frst
images/20260116_155330_685.bmp,images,18,1377,507,45217,1216,355,380,307,70.181,57.880,no,strong,0.435826,31.000,50.744,frst
images/20260116_155330_685.bmp,images,19,536,712,23,536,690,23,23,42.344,62.913,no,strong,0.416705,31.000,42.344,frst
images/20260116_155330_685.bmp,images,20,747,83,4049,685,69,114,75,21.000,61.496,no,strong,0.405969,41.000,13.591,frst
images/20260116_155330_685.bmp,images,21,1725,1752,26761,1612,1696,271,211,63.797,47.052,no,strong,0.374005,31.000,53.726,frst
images/20260116_155330_685.bmp,images,22,1563,613,16426,1481,510,160,177,53.347,58.800,no,strong,0.368216,31.000,43.150,frst
images/20260116_155330_685.bmp,images,23,980,994,25508,826,924,285,201,53.372,55.364,no,strong,0.359294,31.000,36.788,frst
images/20260116_155330_685.bmp,images,24,1579,707,16044,1502,629,176,183,44.153,41.264,no,strong,0.356835,61.000,34.591,frst
images/20260116_155330_685.bmp,images,25,1355,966,11725,1272,932,148,125,38.166,60.451,no,strong,0.312468,31.000,34.763,frst
images/20260116_155330_685.bmp,images,26,1524,384,5550,1477,302,121,111,23.378,46.789,no,weak,0.268880,41.000,22.575,frst
images/20260116_155330_685.bmp,images,27,940,1138,10576,852,1072,164,131,36.163,51.597,no,weak,0.261078,41.000,34.953,frst
images/20260116_155330_685.bmp,images,28,1319,2047,2667,1284,1981,76,67,25.200,53.609,yes,weak,0.241775,41.000,19.575,frst
images/20260116_155330_685.bmp,images,29,1500,0,10282,1444,0,316,60,40.544,31.263,yes,weak,0.221127,31.000,24.984,frst
images/20260116_155330_685.bmp,images,30,743,2047,15039,623,1899,242,149,37.994,88.835,yes,weak,0.211694,51.000,23.772,frst
images/20260116_155330_685.bmp,images,31,1073,53,1846,1033,25,61,62,17.788,59.218,no,weak,0.019575,31.000,17.788,fallback
images/20260116_155331_134.bmp,images,1,989,1530,136928,566,1270,571,486,74.788,73.711,no,strong,1.000000,41.000,65.181,frst
images/20260116_155331_134.bmp,images,2,472,1078,35425,369,932,193,381,63.529,62.916,no,strong,0.995413,31.000,53.588,frst
images/20260116_155331_134.bmp,images,3,1263,1418,28,1263,1391,28,28,39.588,51.964,no,strong,0.966110,41.000,39.588,frst
images/20260116_155331_134.bmp,images,4,1438,860,38604,1276,795,355,201,79.153,58.040,no,strong,0.960030,31.000,59.166,frst
images/20260116_155331_134.bmp,images,5,1403,108,25192,1278,0,279,193,62.000,69.936,yes,strong,0.910933,51.000,37.369,frst
images/20260116_155331_134.bmp,images,6,998,1086,38245,836,1031,351,174,68.591,65.392,no,strong,0.890162,31.000,53.394,frst
images/20260116_155331_134.bmp,images,7,976,432,39304,801,302,361,268,71.119,70.341,no,strong,0.874660,41.000,59.122,frst
images/20260116_155331_134.bmp,images,8,1277,320,31938,1127,230,266,211,73.104,63.901,no,strong,0.853365,41.000,71.960,frst
images/20260116_155331_134.bmp,images,9,1436,533,37378,1313,353,219,340,71.313,47.182,no,strong,0.806443,41.000,62.181,frst
images/20260116_155331_134.bmp,images,10,1178,1627,83866,1066,1328,366,489,82.901,63.583,no,strong,0.766402,31.000,48.375,frst
images/20260116_155331_134.bmp,images,11,1225,1013,41051,1127,809,168,367,57.981,77.484,no,strong,0.755230,31.000,39.544,frst
images/20260116_155331_134.bmp,images,12,700,1423,21,700,1421,6,6,36.000,90.524,no,strong,0.744193,31.000,36.000,frst
images/20260116_155331_134.bmp,images,13,531,1718,36555,429,1549,200,385,72.788,68.322,no,strong,0.701773,31.000,59.000,frst
images/20260116_155331_134.bmp,images,14,725,1618,4,722,1618,4,4,37.394,124.250,no,strong,0.684375,31.000,37.394,frst
images/20260116_155331_134.bmp,images,15,1336,2011,27772,1182,1840,242,208,95.000,54.824,yes,strong,0.577366,31.000,72.175,frst
images/20260116_155331_134.bmp,images,16,1239,652,37514,1150,478,217,368,77.695,61.164,no,strong,0.568459,51.000,62.166,frst
images/20260116_155331_134.bmp,images,17,919,1425,29,919,1397,29,29,39.178,91.448,no,strong,0.559346,51.000,39.178,frst
images/20260116_155331_134.bmp,images,18,1205,488,3424,1147,445,115,59,23.369,54.367,no,strong,0.554931,41.000,22.788,frst
images/20260116_155331_134.bmp,images,19,1205,1934,24470,1123,1799,160,242,62.591,70.892,no,strong,0.491318,31.000,55.332,frst
images/20260116_155331_134.bmp,images,20,1485,1845,36744,1418,1627,164,366,72.110,53.174,no,strong,0.468820,31.000,60.394,frst
images/20260116_155331_134.bmp,images,21,863,412,3598,807,361,57,121,32.757,65.896,no,strong,0.457610,51.000,32.757,frst
images/20260116_155331_134.bmp,images,22,1498,1948,19,1498,1930,19,19,26.191,49.000,no,strong,0.452073,41.000,26.191,frst
images/20260116_155331_134.bmp,images,23,1677,1993,15474,1545,1915,209,133,70.301,45.496,yes,strong,0.361692,41.000,35.366,frst
images/20260116_155331_134.bmp,images,24,1464,202,16,1464,187,16,16,30.560,41.562,no,strong,0.355767,31.000,30.560,frst
images/20260116_155331_134.bmp,images,25,783,49,14900,689,0,204,107,50.984,66.669,yes,strong,0.329793,41.000,36.953,frst
images/20260116_155331_134.bmp,images,26,854,132,5974,791,70,129,109,24.769,52.017,no,weak,0.326528,51.000,17.591,frst
images/20260116_155331_134.bmp,images,27,1384,1663,8079,1311,1624,137,129,38.553,43.363,no,weak,0.312681,41.000,32.178,frst
images/20260116_155331_134.bmp,images,28,1393,224,12801,1339,160,177,119,41.160,45.097,no,weak,0.312129,41.000,35.753,frst
images/20260116_155331_134.bmp,images,29,1605,859,8266,1570,803,118,117,29.960,44.183,no,weak,0.309973,31.000,25.781,frst
images/20260116_155331_134.bmp,images,30,1350,1901,21,1330,1881,21,21,41.544,52.619,no,weak,0.306576,31.000,41.544,frst
images/20260116_155331_134.bmp,images,31,760,309,705,748,291,25,45,9.800,64.658,no,weak,0.021508,51.000,9.800,fallback
images/20260116_155331_134.bmp,images,32,1673,0,1762,1610,0,101,37,23.197,30.328,yes,weak,0.009057,31.000,23.197,fallback
images/20260116_155331_585.bmp,images,1,1237,844,30410,1129,670,254,369,59.938,74.751,no,strong,1.000000,61.000,44.563,frst
images/20260116_155331_585.bmp,images,2,1251,273,43358,1065,60,302,336,73.101,65.054,no,strong,0.777827,31.000,52.188,frst
images/20260116_155331_585.bmp,images,3,1004,740,36778,902,534,213,353,66.188,70.327,no,strong,0.764746,72.000,51.929,frst
images/20260116_155331_585.bmp,images,4,562,1927,50439,367,1833,408,215,84.388,76.698,yes,strong,0.589060,31.000,74.301,frst
images/20260116_155331_585.bmp,images,5,881,441,39026,691,287,315,277,76.938,74.701,no,strong,0.511248,31.000,62.116,frst
images/20260116_155331_585.bmp,images,6,725,1740,1064,666,1731,60,20,57.575,77.052,no,strong,0.435885,31.000,57.575,frst
images/20260116_155331_585.bmp,images,7,1124,1757,47762,891,1639,383,262,70.332,61.782,no,strong,0.433443,31.000,52.144,frst
images/20260116_155331_585.bmp,images,8,1466,486,10319,1395,406,143,133,42.181,53.480,no,strong,0.419941,51.000,36.772,frst
images/20260116_155331_585.bmp,images,9,1005,275,28592,922,99,176,241,72.000,69.296,no,strong,0.415422,61.000,50.572,frst
images/20260116_155331_585.bmp,images,10,881,1661,26,881,1636,26,26,35.797,150.308,no,strong,0.404293,41.000,35.797,frst
images/20260116_155331_585.bmp,images,11,924,1201,40834,732,1061,360,224,73.510,67.309,no,strong,0.403382,41.000,48.181,frst
images/20260116_155331_585.bmp,images,12,1148,166,15,1134,166,15,15,36.560,62.333,no,strong,0.385603,31.000,36.560,frst
images/20260116_155331_585.bmp,images,13,969,886,3123,920,855,74,75,25.781,61.785,no,strong,0.361648,31.000,24.000,frst
images/20260116_155331_585.bmp,images,14,858,78,21496,775,7,231,151,62.000,63.090,no,strong,0.354432,72.000,54.000,frst
images/20260116_155331_585.bmp,images,15,1540,598,36499,1450,463,302,260,69.397,47.871,no,strong,0.337606,41.000,42.150,frst
images/20260116_155331_585.bmp,images,16,1101,1965,30256,928,1893,383,155,65.710,62.119,yes,strong,0.334783,41.000,63.000,frst
images/20260116_155331_585.bmp,images,17,1648,1104,55843,1481,938,391,353,83.504,49.908,no,strong,0.332337,61.000,74.307,frst
images/20260116_155331_585.bmp,images,18,1599,39,24349,1493,0,234,191,80.963,51.033,yes,strong,0.319804,31.000,58.544,frst
images/20260116_155331_585.bmp,images,19,1033,1697,25,1033,1673,25,25,39.372,31.440,no,strong,0.286576,41.000,39.372,frst
images/20260116_155331_585.bmp,images,20,435,1907,1,435,1907,1,1,37.000,48.000,no,strong,0.272270,51.000,37.000,frst
images/20260116_155331_585.bmp,images,21,890,2024,17867,746,1954,262,94,82.685,87.339,yes,strong,0.269927,31.000,61.126,frst
images/20260116_155331_585.bmp,images,22,1758,1032,38,1758,1032,38,38,46.741,25.658,no,strong,0.256510,31.000,46.741,frst
images/20260116_155331_585.bmp,images,23,683,1972,30,683,1972,30,30,46.566,36.367,no,strong,0.237329,31.000,46.566,frst
images/20260116_155331_585.bmp,images,24,1041,556,7914,1015,506,124,117,37.369,58.551,no,strong,0.223909,31.000,28.363,frst
images/20260116_155331_585.bmp,images,25,998,385,12358,927,329,171,110,45.197,62.600,no,strong,0.223818,31.000,36.766,frst
images/20260116_155331_585.bmp,images,26,735,1620,70184,664,1491,322,426,99.529,73.795,no,weak,0.220183,61.000,58.363,frst
images/20260116_155331_585.bmp,images,27,986,95,3107,945,52,100,65,32.975,42.425,no,weak,0.206691,41.000,32.372,frst
images/20260116_155331_585.bmp,images,28,1336,14,21678,1162,0,260,179,77.301,47.985,yes,weak,0.200508,41.000,65.519,frst
images/20260116_155331_585.bmp,images,29,1257,1903,4013,1194,1872,130,93,16.378,45.331,no,weak,0.180448,41.000,9.591,frst
images/20260116_155331_585.bmp,images,30,1393,129,6781,1341,76,101,105,35.150,56.314,no,weak,0.175428,31.000,24.597,frst
images/20260116_155331_585.bmp,images,31,1555,2047,2669,1496,2016,135,32,27.575,64.644,yes,weak,0.002310,31.000,27.575,fallback
images/20260116_155332_035.bmp,images,1,1137,1772,30710,1104,1469,234,348,48.000,70.371,no,strong,0.840127,41.000,29.960,frst
images/20260116_155332_035.bmp,images,2,1325,1783,31738,1139,1657,338,299,60.200,70.734,no,strong,0.462544,72.000,48.332,frst
images/20260116_155332_035.bmp,images,3,671,527,28267,587,396,202,254,69.181,68.061,no,strong,0.376563,31.000,63.969,frst
images/20260116_155332_035.bmp,images,4,1100,340,161451,867,161,579,491,92.073,66.569,no,strong,0.291109,31.000,81.350,frst
images/20260116_155332_035.bmp,images,5,1278,143,33448,1176,35,256,252,71.741,62.867,no,strong,0.275911,41.000,50.594,frst
images/20260116_155332_035.bmp,images,6,1406,1689,5130,1299,1616,146,74,28.775,61.483,no,strong,0.256175,31.000,28.775,frst
images/20260116_155332_035.bmp,images,7,480,1760,35322,377,1526,183,373,75.298,70.771,no,strong,0.239551,41.000,51.929,frst
images/20260116_155332_035.bmp,images,8,1353,400,43,1311,358,43,43,55.763,113.488,no,strong,0.225805,31.000,55.763,frst
images/20260116_155332_035.bmp,images,9,922,1543,28165,816,1375,227,248,74.969,75.145,no,strong,0.219554,31.000,38.166,frst
images/20260116_155332_035.bmp,images,10,970,364,1,970,364,1,1,52.000,37.000,no,strong,0.208406,31.000,52.000,frst
images/20260116_155332_035.bmp,images,11,1239,391,44,1239,348,44,44,52.529,73.273,no,strong,0.193066,31.000,52.529,frst
images/20260116_155332_035.bmp,images,12,1047,859,1431,1039,807,72,53,23.369,53.122,no,strong,0.185393,31.000,23.369,frst
images/20260116_155332_035.bmp,images,13,1071,1020,36986,957,818,205,350,68.150,58.806,no,strong,0.184095,31.000,56.581,frst
images/20260116_155332_035.bmp,images,14,994,78,22095,779,0,301,146,85.347,61.320,yes,strong,0.171732,41.000,35.788,frst
images/20260116_155332_035.bmp,images,15,815,956,38494,621,846,344,215,69.000,65.785,no,strong,0.167397,41.000,40.000,frst
images/20260116_155332_035.bmp,images,16,1103,663,27,1103,663,27,27,36.788,28.185,no,strong,0.152990,41.000,36.788,frst
images/20260116_155332_035.bmp,images,17,1087,554,39358,1018,504,269,299,71.150,52.093,no,strong,0.146589,31.000,48.772,frst
images/20260116_155332_035.bmp,images,18,1486,39,25803,1382,0,307,175,69.363,41.567,yes,strong,0.135356,31.000,36.757,frst
images/20260116_155332_035.bmp,images,19,520,1859,4133,498,1813,90,92,17.788,53.287,no,strong,0.130136,41.000,15.394,frst
images/20260116_155332_035.bmp,images,20,975,1674,8754,908,1606,160,123,27.378,59.754,no,strong,0.127947,41.000,27.375,frst
images/20260116_155332_035.bmp,images,21,1226,26,8091,1166,0,147,95,51.929,46.385,yes,weak,0.107836,41.000,37.150,frst
images/20260116_155332_035.bmp,images,22,511,584,32696,441,512,272,232,75.695,59.870,no,weak,0.107268,31.000,59.922,frst
images/20260116_155332_035.bmp,images,23,1682,54,6255,1618,9,123,92,34.394,37.963,no,weak,0.100700,31.000,22.772,frst
images/20260116_155332_035.bmp,images,24,1076,755,8,1076,748,8,8,24.197,35.875,no,weak,0.095384,41.000,24.197,frst
images/20260116_155332_035.bmp,images,25,1146,0,673,1125,0,47,19,16.778,64.001,yes,weak,0.001933,51.000,16.778,fallback
images/20260116_155332_917.bmp,images,1,902,265,50689,693,64,334,385,76.397,64.136,no,strong,1.000000,31.000,57.529,frst
images/20260116_155332_917.bmp,images,2,1280,813,37165,1147,661,342,273,58.741,66.808,no,strong,0.992721,41.000,42.575,frst
images/20260116_155332_917.bmp,images,3,792,536,44589,617,424,342,224,83.160,69.396,no,strong,0.895879,31.000,70.581,frst
images/20260116_155332_917.bmp,images,4,1492,141,21745,1364,25,185,180,62.332,50.255,no,strong,0.779174,31.000,45.575,frst
images/20260116_155332_917.bmp,images,5,894,591,15,894,577,15,15,36.757,47.800,no,strong,0.727883,41.000,36.757,frst
images/20260116_155332_917.bmp,images,6,1138,2021,16194,1065,1907,162,141,74.788,81.486,yes,strong,0.710090,31.000,56.538,frst
images/20260116_155332_917.bmp,images,7,994,895,29856,887,823,238,222,73.498,78.757,no,strong,0.678813,51.000,35.775,frst
images/20260116_155332_917.bmp,images,8,680,494,31,650,464,31,31,44.972,68.000,no,strong,0.563790,31.000,44.972,frst
images/20260116_155332_917.bmp,images,9,932,811,9258,879,725,114,153,35.757,75.931,no,strong,0.560396,31.000,31.984,frst
images/20260116_155332_917.bmp,images,10,980,398,20,961,398,20,20,33.169,33.700,no,weak,0.512035,31.000,33.169,frst
images/20260116_155332_917.bmp,images,11,771,155,36,736,155,36,36,49.753,61.667,no,weak,0.426261,31.000,49.753,frst
images/20260116_155332_917.bmp,images,12,903,0,17883,824,0,198,158,66.984,56.390,yes,weak,0.229683,31.000,66.984,fallback
images/20260116_155333_375.bmp,images,1,1278,623,22161,1199,508,180,199,63.926,42.554,no,strong,0.963998,51.000,58.929,frst
images/20260116_155333_375.bmp,images,2,1533,1200,38407,1436,1076,328,221,63.516,45.669,no,strong,0.814513,51.000,60.000,frst
images/20260116_155333_375.bmp,images,3,1242,1995,12789,1143,1932,191,116,67.760,85.371,yes,strong,0.738731,31.000,36.788,frst
images/20260116_155333_375.bmp,images,4,1120,1983,14111,1072,1876,132,166,56.194,63.231,no,strong,0.661952,31.000,36.984,frst
images/20260116_155333_375.bmp,images,5,947,1652,61139,838,1526,406,217,83.978,66.681,no,strong,0.642302,72.000,65.153,frst
images/20260116_155333_375.bmp,images,6,1153,1635,46,1153,1590,46,46,61.944,53.457,no,strong,0.598193,61.000,61.944,frst
images/20260116_155333_375.bmp,images,7,1161,160,28419,1072,0,172,228,76.000,67.855,yes,strong,0.571038,31.000,46.588,frst
images/20260116_155333_375.bmp,images,8,1174,78,8,1174,78,8,8,24.181,35.750,no,weak,0.543466,31.000,24.181,frst
images/20260116_155333_375.bmp,images,9,1394,1202,9390,1344,1160,109,125,41.181,52.102,no,weak,0.501547,31.000,37.584,frst
